business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,absa_맛_긍정,absa_맛_부정,absa_맛_중립,absa_짠맛_긍정,absa_짠맛_부정,absa_짠맛_중립,absa_매운맛_긍정,absa_매운맛_부정,absa_매운맛_중립,absa_단맛_긍정,absa_단맛_부정,absa_단맛_중립,absa_느끼함_긍정,absa_느끼함_부정,absa_느끼함_중립,absa_담백함_긍정,absa_담백함_부정,absa_담백함_중립,absa_고소함_긍정,absa_고소함_부정,absa_고소함_중립,absa_품질/신선도_긍정,absa_품질/신선도_부정,absa_품질/신선도_중립,absa_양_긍정,absa_양_부정,absa_양_중립,absa_서비스_긍정,absa_서비스_부정,absa_서비스_중립,absa_가격_긍정,absa_가격_부정,absa_가격_중립,absa_쾌적함/청결도_긍정,absa_쾌적함/청결도_부정,absa_쾌적함/청결도_중립,absa_소음_긍정,absa_소음_부정,absa_소음_중립,absa_분위기_긍정,absa_분위기_부정,absa_분위기_중립,absa_공간_긍정,absa_공간_부정,absa_공간_중립,absa_주차_긍정,absa_주차_부정,absa_주차_중립,absa_대기_긍정,absa_대기_부정,absa_대기_중립
XrikSy0DQ_fhVCaRRBJI-g,Kayne Prime,1103 McGavock St,Nashville,TN,37203,36.155737764,-86.7858197497,4.0,987,1,"{'WiFi': ""'free'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'dressy'"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'HasTV': 'True', 'GoodForKids': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '4', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'OutdoorSeating': 'None', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Steakhouses","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '16:30-23:0', 'Saturday': '16:30-23:0', 'Sunday': '16:0-23:0'}",0.3504999839361796,-0.0601426196113482,-0.2407048948282011,-0.1359275645487981,0.057432531507921,-0.1916578548243372,-0.1964949353848521,-0.1957107297400746,-0.2505270118980985,-0.1738611106331956,0.412266943074752,-0.1060299877596311,-0.2271294928204848,-0.1357952162325111,-0.2525767549915015,-0.2691165516758938,-0.1430062112188338,-0.2293778277650115,-0.1231920552903796,-0.1211343679405427,-0.1657114019487208,-0.2790357691508863,-0.2404489851263486,-0.2253641346264414,-0.3531827227926583,-0.1785788520125915,-0.2862704699393025,0.1182568023504676,0.260792918616434,-0.2835625343123404,-0.5427376787899504,0.4360466860597465,-0.1010453022548293,-0.3457905665553299,0.0134673426607893,-0.1377162404557664,-0.0574247066714174,0.4643422596640737,-0.0905415664855119,0.2508274090659879,0.179534059321199,-0.3260252646231514,-0.2700791744962457,-0.2265576364435617,-0.3527253083929989,-0.1758931328637433,-0.2438575580184193,-0.1915948873146647,-0.1657347631877464,-0.0111345286350602,-0.1353168630976766
sb8-TzsXOV7IsErbpHZo3g,Positano Coast by Aldo Lamberti,"212 Walnut St, Fl 2",Philadelphia,PA,19106,39.9466579,-75.144724,3.5,689,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'HappyHour': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'GoodForDancing': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'Smoking': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'True'}","Breakfast & Brunch, Lounges, Seafood, Bars, Nightlife, Restaurants, Italian, Tapas Bars","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}",0.2459118645662456,0.6478591115004515,0.0337543685833455,-0.0896446252771333,-0.0295396525276265,-0.0915509167124676,-0.0940924987959399,0.4680506828614822,-0.1428656983653968,-0.1859294174628319,-0.0965760307528246,-0.1185341038666811,0.069078435268808,-0.0757730677618273,0.0358893197238586,0.0634161167967814,0.305712922765353,0.2448135394563082,0.0960762048849519,0.3348807448767667,0.2410849179308211,-0.1785284559491327,0.0495106002311893,-0.0925777796984267,-0.0572651229293562,0.0643670573852124,-0.1558826484673494,-0.1889358000963871,-0.1554310064175354,-0.0790424199247503,-0.3705192729304471,0.4793885335781427,-0.022707546799858,0.0205648700633486,-0.2278320328418268,-0.1160587789977207,0.1521633919187884,0.3078763223922684,0.2028541280020365,1.291642455969179,-0.0351401841536697,-0.2569251810000826,0.5616655156122976,0.2248610097879683,-0.2236074842358,-0.224900062275459,0.0109154198210823,0.3813198477797418,-0.1500179383756121,-0.237516769670408,-0.1282995347999553
30cpm1uq6xcQCmN6JTrB8w,Luke's Lobster Rittenhouse,130 S 17th St,Philadelphia,PA,19103,39.9505067,-75.1691375,4.5,1161,1,"{'RestaurantsDelivery': 'True', 'Caters': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'HappyHour': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}"", 'BYOB': 'True', 'Corkage': 'False'}","Sandwiches, Seafood, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",0.7142651299618893,-0.2331286164266816,-0.2693501917017057,-0.0286959006241297,-0.0177943656121727,-0.0647358951949068,-0.2053162374556067,-0.1621478407552417,-0.2367414669589575,0.0409654880835403,-0.174870739530024,-0.1656344946285301,-0.2483320500798389,-0.1578618146687266,-0.2835781176459199,-0.0159446062501398,-0.2488329650619339,-0.2500259539373129,-0.0563907864272497,-0.3035025644349989,-0.2469487854937054,0.433752254371416,-0.2912700348295761,-0.0689454580099304,0.0244933639436828,0.8681751634586328,0.2680911042125917,-0.5197984203189496,-0.5227358871015562,-0.3563079854647053,-0.19921325409586,1.003100285363666,0.0506261880739693,-0.1458730110492888,-0.286828545885293,-0.1596456729661965,-0.1162048266879713,-0.1183447717244014,-0.2637600132503597,-0.1933071426538187,-0.3675194413124845,-0.2672453694902781,-0.3217517680679939,-0.105887103591881,-0.0428469257617479,-0.2618943789666391,-0.1802689549503457,-0.251820126818023,-0.1711125760693589,-0.2613680716536037,-0.1824962835353427
_UOg5_pk9IhKee91eWrT4A,Sweet Lucy's Smokehouse,7500 State Rd,Philadelphia,PA,19136,40.029103,-75.0272619,4.5,721,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'BYOBCorkage': ""'yes_free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'BYOB': 'False', 'HappyHour': 'True'}","Smokehouse, Barbeque, Food, Restaurants, Buffets","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",0.837455750212559,0.2993644794024514,-0.1804840238972754,-0.0953511789882405,-0.1747525245301457,-0.0556636157554838,-0.0275196227233095,-0.1320993454192204,-0.054596874476237,0.7007144215420071,-0.0757659631644187,0.2015882659980361,-0.0259665117133615,-0.0894716077803591,0.0277775006524344,-0.022153300505753,-0.1042954533895534,-0.0589091450504963,0.1081755783482638,-0.0392836469999973,-0.1028005647036098,-0.0239141432183748,-0.1551011140732849,-0.0594734423943061,0.4055935223563822,1.1214057116521798,1.0869549408396877,-0.4294999854118866,-0.371200619096002,0.1205625348764394,0.0423760727265365,-0.3862858956888471,-0.087463577249424,-0.3480192181350283,-0.2854105087615721,-0.1249006417189171,-0.1558949633151628,-0.2109146209683733,-0.1519896100110966,-0.2967516372269062,-0.3669109615035777,0.5957483800105748,-0.1869626985408072,-0.2593428822912753,0.0190232715865884,-0.0991911971596947,0.084055843117545,0.1418919536683617,-0.141939295845006,0.2233256183810404,-0.0518925266505818
TcNZXteosegb1RO4O5hREw,Parkway Bakery & Tavern,538 Hagan Ave,New Orleans,LA,70119,29.9736823589,-90.0902080718,4.5,2160,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'HasTV': 'True', 'HappyHour': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True'}","Restaurants, Sandwiches, Seafood, Food, Desserts, Bakeries, Comfort Food, Beer, Wine & Spirits","{'Monday': '0:0-0:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",0.5544716974844426,-0.3027564692640304,-0.449527155883044,-0.1462628777810766,-0.1615691134547209,-0.2051326961553264,-0.2111844922538462,-0.1608728707516236,-0.2256484846579261,-0.2187168438996564,-0.0915696240037422,-0.22995684545532,-0.3348350399914461,-0.1599674746299769,-0.3692552791953832,-0.2272848092642498,-0.3013223866892697,-0.396742615436554,-0.0802399442363807,-0.3176144026930821,-0.2892584905390981,-0.0804082063035779,-0.209657827210604,-0.1793417313505121,0.2919701686070366,-0.2782265249151512,0.0041635020390177,-0.2350584704074204,-0.4373845480741451,-0.1579162560923344,-0.4275790978991698,-0.4182281361300675,-0.3799389093468484,-0.3092069189094514,-0.1949180465656955,-0.1672684889715461,-0.1228603938630937,-0.2127446856083019,-0.2895487227724803,0.0053376489244783,-0.3802179378871708,-0.2921029770666952,-0.0673293088272175,-0.2627411715794225,-0.0566564749676898,0.0714354642119202,-0.1801100204996437,-0.1430772555849812,0.6954951025788096,1.006629547724196,1.1374212196072293
ku8cAVBLaF_4rI-yK6gNnQ,Brennan's,417 Royal St,New Orleans,LA,70130,29.9560036328,-90.0666559358,4.0,1598,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'dressy'"", 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'RestaurantsPriceRange2': '3', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'HappyHour': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'None', 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}""}","Cajun/Creole, Restaurants","{'Monday': '9:0-14:0', 'Thursday': '18:0-22:0', 'Friday': '18:0-22:0', 'Saturday': '18:0-22:0', 'Sunday': '18:0-22:0'}",0.2485004554523101,-0.3250417183743036,-0.245418958422709,-0.1372834754913912,-0.100699279754559,-0.2218754413368742,-0.2297600067145514,-0.2197868394221174,-0.2572499564341848,-0.1155752595786552,-0.1602600531743265,-0.1776363338052673,-0.3594552912213236,-0.1703193461752583,-0.4478139929576757,-0.3816078827056435,-0.3592426042777983,-0.4402145602796692,-0.1450800965337853,-0.3329499523486496,-0.4168174936268227,-0.3417354002094984,-0.2345513766206375,-0.2505686343132517,-0.4998323244282708,-0.0817931549585513,-0.3381349593263388,0.2721506833797764,0.0631811566422708,-0.2474045525848572,-0.5853039191120692,-0.144120887914449,-0.2966817560069302,-0.2890664253481186,-0.276514876187728,-0.2179578531071684,-0.1290916288869783,-0.0745185079782039,-0.2357277058909168,0.6195753963402848,-0.3234047325846092,-0.4180455478008171,-0.2276410474796923,-0.2640664226326726,-0.3580512237196648,-0.2587763412090308,-0.093857667777963,-0.2421349321131094,-0.1552490523328675,-0.0771688222049029,0.0473667814625846
R3FDYMQBrMpkUquwE-eniQ,The Continental Restaurant and Martini Bar,138 Market St,Philadelphia,PA,19106,39.9496927497,-75.1436231285,4.0,638,0,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BYOBCorkage': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'Alcohol': ""'full_bar'"", 'WiFi': ""u'no'"", 'Caters': 'False', 'BikeParking': 'True', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'DogsAllowed': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'True'}","Restaurants, American (New), Lounges, Nightlife, Bars, Breakfast & Brunch","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-20:0'}",0.3721708451386514,-0.3499638626486919,-0.302749720700064,-0.1381625891161694,-0.1963478690480723,-0.2347131960278879,-0.0666294279593905,-0.2053933846211945,-0.2567728739381281,-0.0383810032166619,-0.166892573765785,-0.1266890176197934,-0.1496728247485946,-0.1662371376514589,-0.2859163626236216,-0.3343584477766606,-0.3451557831821356,-0.3452784633105425,-0.1306945200056844,-0.3109764575560159,-0.2662145862047652,-0.4387817380984776,-0.5244074992232349,-0.335465912771395,-0.0330640004675724,0.3144450573748438,-0.055371085435137,-0.3320771017230328,0.0243914728767359,-0.3091631172239962,-0.421285975697825,0.8495625780701319,-0.269403474469653,-0.2715064636329437,0.0663003872900973,-0.1015431581664933,-0.1413162399612592,0.152559782345058,-0.1138547288883749,0.6328359319414673,0.4798910448252994,0.402008154557847,-0.3566879694676486,0.6684630265050762,-0.0258695273583109,-0.2185095152969984,-0.2257661107494366,-0.1875995161113678,-0.1698762317960797,-0.3062018413074526,-0.2174105339429796
3_icitB518vI8Hr0wEzl8A,Walmart Supercenter,2425 E 2nd St,Reno,NV,89502,39.5289227,-119.7816825,2.0,158,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False'}","Department Stores, Shopping, Grocery, Discount Store, Drugstores, Fashion, Food, Electronics","{'Monday': '6:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}",-1.7078354587320357,-0.5612344802281893,-0.5046090962577683,-0.1663914176996417,-0.2062674256268141,-0.3097232158380723,-0.2848605045125793,-0.2296655943578757,-0.2804776150933541,-0.2523056309239432,-0.2165479097859438,-0.2926693810464025,-0.4705524250981784,-0.1877529054303067,-0.5326403628931714,-0.5551703234398544,-0.4253022946084847,-0.5438980074847986,-0.2014260504273985,-0.3803276960177217,-0.466022189129627,-0.605566094978647,0.1071029102516856,-0.1707838042544431,-0.5283869865400794,-0.3429165519363769,-0.3780873479580199,0.5574193253900913,0.809969388857929,-0.4922834703033834,-0.3687560539966218,0.1749671496834147,-0.2847309834399707,-0.1583416989100349,-0.1947578580725233,-0.1905618452721513,-0.1674197944088778,0.1033672535373422,-0.3566416335410375,-0.6013321293163552,0.0153963279084785,-0.5852474888526961,-0.345373649320518,-0.2709607251052748,-0.3622888721353925,-0.1949504391304593,0.0738697059009994,-0.1054477101398431,-0.1931343118610284,0.0589937568130379,-0.2729038875974768
U3grYFIeu6RgAAQgdriHww,Brophy Bros - Santa Barbara,119 Harbor Way,Santa Barbara,CA,93109,34.4037593,-119.6939922,4.0,2940,1,"{'NoiseLevel': ""u'loud'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Caters': 'False', 'WheelchairAccessible': 'False', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'HappyHour': 'False', 'HasTV': 'False', 'Corkage': 'True', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False'}","Cocktail Bars, Fish & Chips, Nightlife, Seafood, Restaurants, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-16:0', 'Sunday': '11:0-22:0'}",0.1151798298374505,0.0007074899877724,0.0363003582668648,-0.1181358681251176,0.0879810046272675,-0.1014431995493748,-0.1500302364317114,-0.1866796097681771,-0.2358788434458119,-0.2142268785155782,-0.1614476152975608,-0.2142287246238967,-0.2049919558607386,-0.12277082232804,-0.2503053679421375,-0.0626121667890548,-0.1391804542900642,-0.2402900289066077,-0.0695405652284408,-0.1177721064257248,-0.1939099953998938,0.1024923063041238,-0.1262793618106618,-0.07070728716011,-0.3255777146415703,-0.0770190177851618,-0.2185687403266574,-0.0593222519007297,-0.2501297530073806,-0.2445417208625588,-0.2389525772109853,-0.279155084390295,-0.3657298405502623,-0.3291834034205298,-0.2069709621824765,-0.2031431639912519,0.0457546296580464,0.5542537510816471,0.0322837184387975,0.8591733656706458,-0.2187661489199553,-0.3532381142689859,-0.2818427631471847,0.2576931224522961,-0.2869939591703319,-0.2494748299209627,-0.0750063449817675,-0.238411719103849,0.0037816869339208,1.579521554285059,0.3403250333650303
_LOJW0XkOpj4O348GVRDeQ,Zavino,112 S 13th St,Philadelphia,PA,19107,39.9499542,-75.1621423,4.0,843,0,"{'HasTV': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'GoodForDancing': 'False', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Italian, Wine Bars, Bars, Mediterranean, Pizza, Restaurants, Nightlife","{'Monday': '11:30-23:0', 'Tuesday': '11:30-23:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-1:0', 'Saturday': '11:30-1:0', 'Sunday': '12:0-22:0'}",0.5075211268495765,-0.2529860067844476,-0.344396132086691,-0.014937523207946,0.0807701725957304,-0.1423045536499646,-0.2194500753245832,-0.2028289872586878,-0.2539866164168572,0.0726877263879659,-0.160525427094851,-0.1524127988939581,-0.1714533314847375,-0.0105547302127941,-0.3010109729172395,-0.0793185881492783,-0.2754334702109626,-0.3063257356574536,-0.0879443597543856,-0.2444183176026503,-0.3183769201940857,-0.1627749973267421,-0.3796304456471435,-0.2336940831056157,-0.1106093486961061,0.2290553752340345,0.0205500168313702,0.0996991122335804,-0.3051323094408192,-0.37644245998636,-0.0885210647061019,-0.3335773966062556,-0.1639915588488761,-0.2221887165141296,-0.1131906360145443,-0.1596074470286242,-0.0514923493529098,0.0072916764592332,-0.2108704950329203,0.5030838694771645,-0.0752501942527628,-0.3201582421215936,-0.2281459983617515,1.0315077888323931,-0.1342483592674297,-0.2589431210964059,-0.2404569016023024,-0.2600972104788118,0.1128479277120825,0.624913192035729,0.0751444217041939
